# Rows copied from https://ia801004.us.archive.org/view_archive.php?archive=/26/items/cbt-systems-microsoft-office-and-powersoft/CBT%20Systems%20Microsoft%20Office%20and%20Powersoft.iso
# Retrieved 2026-09-15 (UTC). Columns: path_in_iso, iso9660_timestamp, bytes. Filtered to pbdatc/, manualsm/pb*, and root catalogue files.
pbdatc/P03_216A.GIF	1995-04-25 15:45:48	2383
pbdatc/P03_216B.GIF	1995-04-25 15:45:48	956
pbdatc/P03_217A.GIF	1995-04-25 15:45:54	17544
pbdatc/P03_219A.GIF	1995-04-25 15:46:04	11245
pbdatc/P03_220A.GIF	1995-04-25 15:46:12	22098
pbdatc/P03_221A.GIF	1995-04-25 15:46:18	17474
pbdatc/P03_222A.GIF	1995-04-25 15:46:26	1836
pbdatc/P03_222B.GIF	1995-04-25 15:46:26	13601
pbdatc/P03_223A.GIF	1995-04-25 15:46:34	1833
pbdatc/P03_223B.GIF	1995-04-25 15:46:34	16275
pbdatc/P03_225A.GIF	1995-04-25 15:46:42	1836
pbdatc/P03_225B.GIF	1995-04-25 15:46:42	13979
pbdatc/P03_226A.GIF	1995-04-25 15:46:50	11360
pbdatc/P03_227A.GIF	1995-04-25 15:46:58	27862
pbdatc/P03_228A.GIF	1995-04-25 15:47:02	6407
pbdatc/P03_229A.GIF	1995-04-25 15:47:10	16680
pbdatc/P03_230A.GIF	1995-04-25 15:47:16	1384
pbdatc/P03_230B.GIF	1995-04-25 15:47:16	7771
pbdatc/P03_301A.GIF	1995-04-25 15:50:38	10270
pbdatc/P03_302A.GIF	1995-04-25 15:50:42	2354
pbdatc/P03_304A.GIF	1995-04-25 15:50:48	19324
pbdatc/P03_305A.GIF	1995-04-25 15:50:52	2917
pbdatc/P03_306A.GIF	1995-04-25 15:51:00	16165
pbdatc/P03_308A.GIF	1995-04-25 15:51:08	1731
pbdatc/P03_308B.GIF	1995-04-25 15:51:08	3877
pbdatc/P03_309A.GIF	1995-04-25 15:51:14	4634
pbdatc/P03_309B.GIF	1995-04-25 15:51:14	1111
pbdatc/P03_310A.GIF	1995-04-25 15:51:20	1037
pbdatc/P03_310B.GIF	1995-04-25 15:51:20	4007
pbdatc/P03_311A.GIF	1995-04-25 15:51:28	19527
